lifetime,max_ch1,max_ch2,max_ch3,ch1_lifetime,ch2_lifetime,ch3_lifetime,ch1_dist,ch2_dist,ch3_dist,md_ch1,md_ch2,md_ch3,track_category,condition,replicate,cell_id
59.0,39.156901390547155,258.97737534941126,39.729935086198736,16.0,14.0,0.0,6.819151894664957,8.549458871453606,7.983223932574917,0.9213408717609584,1.0203232182361492,0.6758843455385578,1.0,0,1,0-1
58.0,64.37916639641459,122.25398451732617,19.319273403330016,28.0,14.0,0.0,13.836257879289635,10.787712889816037,12.24609857246911,0.7195620650147357,0.944451144510204,0.4551514979819748,1.0,0,1,0-1
57.0,71.5591722655931,77.40201659653287,25.52748045224589,52.0,18.0,0.0,6.035202941497437,8.085030013725184,11.266947848019162,0.9950563261304224,0.9815316644580016,1.809753654175963,1.0,0,1,0-1
56.0,67.72220628112191,156.10666194688054,47.54866550135878,50.0,4.0,0.0,7.312388955194812,7.324847994607062,7.379906807057491,0.6471009038408928,0.8901755098590421,0.6738693592107449,1.0,0,1,0-1
56.0,69.01331312857533,329.9488380339307,81.95317418709197,48.0,50.0,0.0,5.348364191362148,4.4994838628678355,2.636038110772018,0.6804131699158662,0.556319651283424,0.6010134382067577,1.0,0,1,0-1
56.0,49.93356702124254,299.0923716058493,64.0234779238647,18.0,17.0,0.0,5.66658835537011,6.498570368069391,7.543457478572682,0.6868263341050245,0.7930313837089533,0.6165911717154594,1.0,0,1,0-1
56.0,36.96133193039198,192.10191116959186,-7.684064527786152,12.0,56.0,0.0,2.807048723875334,3.30800100208032,4.3868249146137615,1.1984862527661548,0.4500410538769358,1.1021788177371055,1.0,0,1,0-1
56.0,74.61376928738227,203.49521210647816,12.087847362296856,41.0,56.0,0.0,6.844993988677817,4.094527810998094,6.689185165145984,0.6387574692396454,0.4995008057631046,0.621038330041087,1.0,0,1,0-1
54.0,53.89288580280998,364.2294032378878,62.30023692680166,32.0,54.0,1.0,0.13086964651763996,2.3235196085535446,2.98895649759143,0.9771605795369346,0.6892006639095895,0.8096068028882273,1.0,0,1,0-1
54.0,35.02698623489355,110.96605054930923,62.942170659329264,28.0,6.0,1.0,9.37338056661863,8.522599735966287,9.37338056661863,0.8502596247904944,1.4562635222514948,1.0676787060201207,1.0,0,1,0-1
53.0,72.7646200072519,240.86950324907465,33.86770722151826,48.0,33.0,0.0,5.271454122418583,5.236205453850006,8.054242586921454,0.755111014369361,0.5845926048380571,0.5868418293021519,1.0,0,1,0-1
53.0,70.61194437942468,163.6281409239442,741.96829003427,14.0,3.0,0.0,6.437700645515536,7.4721316557663044,6.437700645515536,0.8971031137704764,0.977460680486374,0.7916247002860832,1.0,0,1,0-1
52.0,57.13803613855628,174.78473252836852,-5.869173737575551,9.0,15.0,0.0,0.5509981268352678,1.7232743956742271,2.3842969563947305,0.9558743705675479,0.7323169600435259,1.5515653621558119,1.0,0,1,0-1
52.0,176.4239599085365,509.0967283208588,30.89729531153472,52.0,18.0,0.0,10.188168118307166,9.420094902409637,11.75064593012916,0.4965376899714765,0.9615577820238725,1.3388657591291038,1.0,0,1,0-1
51.0,34.577296834504125,81.1326700668303,52.4516822310971,20.0,5.0,2.0,2.5838053987995133,4.311566105233708,5.0428251576794985,0.9299005116502266,1.5507794711983902,1.6466855563514717,1.0,0,1,0-1
50.0,42.9539947297284,244.86301233483746,5.532361064992642,31.0,22.0,0.0,2.894057977333004,5.714853826824485,3.3515613011211225,0.8516281510785908,0.4926996575073781,0.5719596303032544,1.0,0,1,0-1
48.0,73.17267084974226,59.13926876223849,24.98003393265458,18.0,3.0,0.0,5.047446553983253,2.565642625033874,5.295346628331207,0.9493288897291213,1.534052147401859,1.5983788526561349,1.0,0,1,0-1
48.0,34.84335986420972,326.08009153525796,-17.819505186177082,18.0,48.0,0.0,1.5943592339637815,2.3210252634156046,1.9107898973651047,1.071040831030651,0.33241854111089947,0.7722374255953405,1.0,0,1,0-1
47.0,52.528456751635424,327.2787967234217,-11.172643999289686,30.0,25.0,0.0,4.85987843175885,5.43617838068761,4.1577160394438275,0.9121159220832629,1.0227986366863122,0.7153599875003529,1.0,0,1,0-1
47.0,125.51316596045997,144.70491571577574,14.91548624571758,47.0,11.0,0.0,7.703419872655542,5.881355815067324,4.928202550923219,0.8633814480096748,1.0647679019201042,0.8819153421749799,1.0,0,1,0-1
46.0,35.475418188087446,98.25936178856949,-25.90144580913119,29.0,4.0,0.0,3.1606705588255295,1.0971160872514074,1.8636789816894954,1.025960212311295,1.2156140004700153,1.0950218240423462,1.0,0,1,0-1
44.0,59.78126485145338,85.45213913276685,3.153777763862145,31.0,6.0,0.0,3.6778885820604135,2.1207143182955153,1.2223516301675457,1.0653352797348778,1.4598938733094482,0.631759303739086,1.0,0,1,0-1
44.0,45.84105566652509,113.39951575082284,20.188289542898897,25.0,11.0,0.0,3.4150826659644133,4.476488976074268,3.255447724073914,0.72740814727285,0.992545976138666,1.2318415545879386,1.0,0,1,0-1
41.0,42.1931708262877,252.19920760853307,43.612702070756654,24.0,5.0,1.0,1.0640778748144284,1.092458701134707,1.271736747229621,0.8599183815528814,1.1793182101516149,0.9570502920997862,1.0,0,1,0-1
40.0,33.78193269947683,62.102635828080295,52.108459147581,11.0,3.0,1.0,1.5674351440660717,1.737501887040061,1.2215467567393758,0.836789247299452,0.9649645432387081,0.7221803651567541,1.0,0,1,0-1
39.0,39.277482905461376,178.41068066072398,14.166418954170002,32.0,30.0,0.0,0.8775900504214653,3.053632920426904,2.4234208717627626,1.0983508239358253,0.6364373271553324,1.4492023446594413,1.0,0,1,0-1
37.0,72.57276039606997,124.62425691205037,4.347914978642037,25.0,3.0,0.0,4.808682094178642,4.75358181339894,3.9733139165848916,0.5578630086062148,0.6083054233379279,0.5756998328379275,1.0,0,1,0-1
37.0,73.1001970726078,281.60008893600445,47.95389169417611,35.0,37.0,1.0,4.2173727791781515,0.5355580545285871,1.148105575855344,1.065650311255802,0.39263823877342124,1.059238730428151,1.0,0,1,0-1
36.0,32.96313568218191,75.45954360193038,-5.089002295414599,14.0,4.0,0.0,5.046363498638075,5.600563537481461,5.0053505554094855,0.848700750779979,1.0349446719687088,0.8392689201328245,1.0,0,1,0-1
34.0,30.106514984517556,220.73278985767737,62.83109691331987,7.0,28.0,0.0,7.824850452294911,9.886703580505314,6.045780346436087,0.7360192543883023,0.6624581122441817,0.9315958084136259,1.0,0,1,0-1
32.0,48.659551817024656,584.0631468332987,128.16913648760834,11.0,32.0,0.0,3.7238371213695873,1.611745730062265,2.8172250037906736,1.1360685673133069,0.2788934454442,1.0964425796472146,1.0,0,1,0-1
32.0,62.34367538784237,212.54318527920435,-8.824862668478795,20.0,32.0,0.0,2.790577994228059,1.5232990450532453,2.2956301267939168,0.9115977241377772,0.5115672958404558,0.925477600758813,1.0,0,1,0-1
31.0,55.242871697691605,208.06482029438092,11.695238725232088,25.0,5.0,0.0,5.8874534171839885,8.880302435983854,7.463605409728729,0.9808840084475012,0.8110642343352584,0.48015977714006075,1.0,0,1,0-1
31.0,67.57722649240205,178.71173233524433,13.90591595230227,26.0,17.0,0.0,2.5797673592645407,7.078256414851523,2.587053312504693,0.7892253449746626,1.231649070139969,0.41289301250767885,1.0,0,1,0-1
31.0,28.696595942273106,71.33239579720386,4.0612460908872485,7.0,3.0,0.0,1.6858802800782977,0.8653560726209882,1.0811416496712782,0.9382950394171301,1.0282511911373144,0.9612538653400222,1.0,0,1,0-1
30.0,35.4865370546108,248.7690485223358,37.63717926788305,5.0,17.0,0.0,8.503652637883413,6.646240782439397,6.925990280086659,0.9849180287922497,0.49580096278807,1.0399481308468945,1.0,0,1,0-1
29.0,69.65714379132713,334.77936474745627,-22.388206608280598,6.0,5.0,0.0,4.665746202569329,4.033096145077973,4.795917129311053,0.697493815600917,0.42619147832911075,1.169151565967989,1.0,0,1,0-1
29.0,61.70968390508338,274.36347070714675,-31.662213284890584,26.0,29.0,0.0,2.1652593178929043,3.893816356259326,2.4857894976540997,1.0303588568731599,0.5389749343107716,0.5065890930064804,1.0,0,1,0-1
29.0,31.643863504186033,94.0020734234391,14.178472631843313,19.0,18.0,0.0,5.864896568770581,1.7455345820740764,0.5149112481112957,1.1043886213842626,1.0327129143564522,1.515259688137298,1.0,0,1,0-1
28.0,31.640129178602074,165.9910734914062,38.18647158485345,4.0,22.0,0.0,7.506653608195382,6.034906510111068,6.774134740946593,1.2175682901221752,0.5069371411230098,0.5920618011139658,1.0,0,1,0-1
28.0,46.63436676302954,632.3731803199393,58.19962672415961,16.0,25.0,0.0,1.8456050230113563,2.8668804879645604,1.96948100057822,0.8662970938632025,0.3818880489988664,0.8059699802071192,1.0,0,1,0-1
27.0,84.02653528909944,135.72827981089452,11.697096315616735,25.0,24.0,0.0,1.7319776281585575,1.2614363758736247,0.8082580623688697,0.9988343227349399,0.7439167846135524,0.8481251879719145,1.0,0,1,0-1
26.0,37.89575046814776,129.58282499876734,36.290837233303385,24.0,26.0,0.0,3.6296451485492933,5.662377655633195,5.793287300702701,1.1143327739999016,0.9754079833801625,1.3376097068455692,1.0,0,1,0-1
25.0,44.81003343449301,262.32080540331975,-25.841669343229082,15.0,15.0,0.0,3.6756467251896767,2.934206293371612,1.4055409473149334,0.7649175016805988,0.470020397911346,1.2193074931417711,1.0,0,1,0-1
24.0,71.82141860311086,81.18102821896372,2.090398276017299,22.0,4.0,0.0,6.922721195072342,6.751439663290466,4.191743840460074,0.4467848057185716,0.7074834110208958,0.4635268956480177,1.0,0,1,0-1
24.0,28.79472180893997,79.24104765687923,9.23834263212429,6.0,18.0,0.0,3.118262781180313,4.231542548715102,4.3112602508445,1.2637796649176736,0.9564226695188891,1.1283295512400413,1.0,0,1,0-1
24.0,33.36828095304856,249.0350276195597,5.172069502673326,4.0,7.0,0.0,8.585968241302163,5.0311721723427585,6.600001436879419,0.8883628666931475,1.2037902179180793,0.8357721232556514,1.0,0,1,0-1
24.0,105.0048855656729,201.03085938457443,73.4305652872567,15.0,24.0,1.0,2.8856485708329904,2.3450946185212813,2.716101986869445,1.208495320206846,0.6501135124644657,0.5190348391723029,1.0,0,1,0-1
23.0,38.67453133057795,281.6544793171805,-10.638229700377565,19.0,21.0,0.0,0.9447937144119446,0.43607838901455404,1.9309335082203143,0.9758509803084224,0.3381632925839815,0.47758112301782807,1.0,0,1,0-1
23.0,33.728302367549055,94.95001105182872,31.569259400325627,5.0,5.0,0.0,2.146011137647094,1.1129835765728402,1.75137213938929,0.9364465883701697,0.8990132187672117,1.1607292580832533,1.0,0,1,0-1
23.0,38.3977774378854,109.00078987236462,23.208537436546123,14.0,7.0,0.0,0.5813193432900775,6.0924106057337575,6.508384970606195,1.2147635925244757,1.6963826636716421,1.1691487708377744,1.0,0,1,0-1
23.0,46.93141146705186,213.11586333701297,46.87952538595266,16.0,23.0,0.0,3.1166928475843045,1.0986540550376944,1.3004296304212848,1.3508503318756695,0.4927647623524588,0.6066618767303631,1.0,0,1,0-1
22.0,28.469061294225217,85.69271018019172,21.824053806067695,9.0,8.0,0.0,4.536525930597852,5.854858874013252,3.900674157930681,1.127353870451953,1.2406611087868984,0.3757641589854842,1.0,0,1,0-1
22.0,40.42011245454443,252.37403239967605,51.918663061595204,9.0,22.0,2.0,2.6401931846480267,2.741845044233298,2.050751486059552,1.0346247820226393,0.6739537017289225,1.4146938788376782,1.0,0,1,0-1
22.0,35.04245102764924,118.29209573508807,48.61966671680423,5.0,15.0,0.0,5.867976799920071,6.318122116706812,6.045359851997515,0.8614411898042912,1.0157503167162736,0.5172125193644073,1.0,0,1,0-1
22.0,34.85138737103422,104.12826061519279,30.525748250612235,5.0,11.0,0.0,1.9578598049374898,2.832273083244969,3.568654697917298,1.2037502419584538,0.5072344072779374,1.1277320382147658,1.0,0,1,0-1
22.0,37.67964289355137,72.94761917393998,11.52335257477905,3.0,8.0,0.0,1.1227395161340326,2.7076148762171246,1.044565939768555,1.1518035284956631,1.3213324195057186,1.6835512457186828,1.0,0,1,0-1
22.0,48.084948595424024,275.3276009841874,33.30631981850179,8.0,21.0,0.0,2.927120719972174,5.085843590952264,3.5855125150643836,0.8305303517775063,0.4979244661163507,0.5337321911900296,1.0,0,1,0-1
21.0,31.360949189974985,205.7077039646901,62.380621264138455,10.0,21.0,0.0,0.8715904998104432,3.0888190409755,1.0085345243592596,0.8955402749113718,0.3048183546953576,0.4228366101185072,1.0,0,1,0-1
21.0,57.50322332365704,90.55000351003557,5.12739648504818,19.0,7.0,0.0,3.457467424321772,2.826063983233429,3.195474823839267,1.0090860220647537,0.624157862906662,0.772926269800559,1.0,0,1,0-1
20.0,39.36728462556572,135.81779996633261,14.518000144784878,5.0,9.0,0.0,4.277388347694983,3.428616856232633,2.7043100196391103,1.1825534427093047,0.5772530277662561,0.36895795184325936,1.0,0,1,0-1
20.0,32.69616737654049,143.13548148900398,10.902819990288027,9.0,20.0,0.0,2.194721512076593,1.063401952181649,3.6458708999258485,1.4496727097224322,0.448734051604602,1.0579899435334696,1.0,0,1,0-1
20.0,37.63240471730606,97.22573014285695,1.9717458022574164,5.0,11.0,0.0,3.7560337140210787,4.150026318658333,2.118238290216415,1.313828374040675,0.9057944715364578,1.2843573222505398,1.0,0,1,0-1
20.0,46.80861491009824,286.85573141409895,17.91269048999763,15.0,3.0,0.0,3.1780150359617223,2.5587791906488704,2.5587791906488704,0.6114177166652582,1.4615804605167972,0.2688172924948087,1.0,0,1,0-1
301.0,182.94773643335532,237.15902075160386,14.268084312072602,301.0,53.0,0.0,4.558100824962782,4.36213304733744,4.558100824962782,0.2665736094237897,0.8329443196621251,0.3491745830689192,4.0,0,1,0-2
301.0,255.7305927877174,436.6748295657918,164.5127059274733,301.0,133.0,2.0,13.011939281192083,12.466039895363833,13.011939281192083,0.5298783374732039,0.6985394473896515,0.6040377914680717,4.0,0,1,0-2
301.0,184.73207294741272,459.39510306391446,12.714134237781195,301.0,74.0,0.0,6.428869025074773,6.26911450265364,6.428869025074773,0.3571154632589614,0.7342905669380485,0.3571154632589614,4.0,0,1,0-2
301.0,146.45046769730362,295.23048581527803,92.64809099542755,301.0,266.0,2.0,14.9416796519072,14.552944118105934,12.197980336156155,0.2583833764126545,0.39348878054498765,1.2554930943740494,4.0,0,1,0-2
301.0,99.42647846895561,297.5773432458104,29.847341470212616,301.0,90.0,1.0,4.446862303541467,3.900244485778681,4.446862303541467,0.3739254483140269,0.6251967400005626,0.8033203089755357,4.0,0,1,0-2
301.0,304.9951308014894,391.38408552105074,186.51869318455223,301.0,94.0,0.0,19.814344535622077,19.814344535622077,19.814344535622077,0.22836047228221767,0.6744894556158255,0.25953863840741387,4.0,0,1,0-2
301.0,216.23825895502355,352.96125766775555,8.460720599000226,301.0,57.0,0.0,6.567724126526377,7.646551082270855,6.567724126526377,0.2936095378140807,0.7998498277938556,0.2936095378140807,4.0,0,1,0-2
301.0,232.5917840706739,459.9132339212548,150.70807758198185,301.0,61.0,2.0,14.512646705555643,13.932767252734667,11.765705299983974,0.3195430075785983,0.8091168964962286,0.4097520108476065,4.0,0,1,0-2
301.0,176.98726199265144,175.9887164147418,41.76555162636808,292.0,76.0,0.0,22.65174272039328,21.84433016903959,23.87082409884015,0.30349199471301574,0.7736818837698708,0.6837945538775847,4.0,0,1,0-2
301.0,170.321270332845,226.78299268242952,38.411619718084445,193.0,115.0,1.0,16.47569692131252,16.49779863030481,16.47569692131252,0.3358978061809355,0.8293801225783537,1.4158699601249942,4.0,0,1,0-2
301.0,156.42556020847962,384.1490848221847,43.16149937977513,217.0,99.0,1.0,1.999569553489394,2.2180506286003325,3.4727100961712947,0.3792838554607053,0.5473201778556622,1.0348750002292044,4.0,0,1,0-2
240.0,127.56052026620499,451.3084573334908,26.154526724475353,228.0,185.0,0.0,6.332709133305496,6.586159609011737,5.582603959953948,0.4785383255447569,0.546403994302412,1.2890670025539441,1.0,0,1,0-2
227.0,95.03957989229023,394.6781509089172,5.985290345025362,209.0,143.0,0.0,6.130488478321331,7.291361546925267,7.63850460878555,0.6050125783990058,0.7747389624635955,0.6828428576306994,1.0,0,1,0-2
224.0,99.6321430359291,306.93700390738843,30.51410300381815,216.0,62.0,0.0,7.14076506874153,8.184309221421957,11.96226200100194,0.39746996363065235,0.4446357655730674,0.5254698918160795,1.0,0,1,0-2
210.0,138.20666969186684,322.4070217041585,137.61986438227245,192.0,112.0,2.0,1.112650351892049,3.8537037229337114,3.464088453915112,0.446598057510937,0.8487986648258457,0.4208377602691535,1.0,0,1,0-2
202.0,70.12763304668603,1673.509353183646,88.93867345847032,176.0,109.0,2.0,12.467810061797149,11.111140484082929,11.005539982106983,0.6068280381294862,0.5123145390360734,0.6130182106570784,1.0,0,1,0-2
